,Review_Rating,ABV,Name,Style
1569115,3.0,4.5,KEO Beer,American Adjunct Lager
1039583,4.5,11.5,Matt,American Strong Ale
185202,4.5,9.5,YuleSmith (Winter),American Amber / Red Ale
469053,4.0,6.2,Harvest Ale,American IPA
532090,4.0,4.8,Tsingtao,American Adjunct Lager
183097,4.5,8.5,YuleSmith (Summer),American Double / Imperial IPA
1206958,4.5,9.2,The People's Pint Imperial Stout,Russian Imperial Stout
89635,4.0,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
502694,4.5,5.6,American Amber Ale,American Amber / Red Ale
1091208,3.0,6.6,Saint Arnold Elissa IPA,American IPA
684212,4.0,8.0,Imperial Java Stout,American Double / Imperial Stout
710608,4.0,8.5,Dark Horse Sapient Trip Ale,Tripel
1232991,2.0,7.5,Pivotal Porter (Barrel Aged),American Porter
269813,4.0,7.1,Snake Dog IPA,American IPA
421392,4.0,6.0,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
950783,4.0,5.6,Bell's Porter,American Porter
1115325,4.0,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
977332,4.0,6.0,Amarillo IPA (2008 IPA Project),American IPA
269945,4.0,7.1,Snake Dog IPA,American IPA
758062,3.0,12.0,'t Smisje Calva Reserva,Belgian Strong Dark Ale
324876,4.0,4.74,Pabst Blue Ribbon (PBR),American Adjunct Lager
1311451,2.5,5.2,Shock Top Belgian White,Witbier
139940,2.0,8.0,Guava Grove Saison,Saison / Farmhouse Ale
376734,5.0,9.0,Trois Pistoles,Belgian Strong Dark Ale
1401033,3.5,10.2,Belgian Tripel,Tripel
1172143,4.5,6.0,60 Minute IPA,American IPA
614027,4.0,10.0,Tongue Buckler (Bourbon Barrel Aged),American Amber / Red Ale
1559830,3.5,4.7,Banks Beer,American Adjunct Lager
979298,4.5,7.2,W.H.A.L.E.S. Imperial IPA,American Double / Imperial IPA
1508684,3.0,5.2,Happy Heron Pale Ale,American Pale Ale (APA)
1193124,4.0,18.0,120 Minute IPA,American Double / Imperial IPA
1046515,4.5,4.9,Leinenkugel's Sunset Wheat,Witbier
472052,1.5,6.2,Muse Farmhouse Ale,Saison / Farmhouse Ale
1470512,4.0,6.3,Shade Grown Coffee Porter,American Porter
440586,4.0,9.5,Abbaye Des Rocs Grand Cru Belgian Special Brown,Belgian Strong Dark Ale
1039861,3.0,10.0,Fred,American Strong Ale
297328,4.5,5.8,Samuel Adams Holiday Porter,American Porter
1576844,4.0,3.0,Snow Extra Cool,American Adjunct Lager
875806,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
616082,5.0,7.0,Sculpin India Pale Ale,American IPA
433461,2.0,4.5,Iron City Beer,American Adjunct Lager
1171239,5.0,6.0,60 Minute IPA,American IPA
899533,3.5,5.9,Stone Smoked Porter,American Porter
568449,3.5,5.5,British Red,American Amber / Red Ale
954851,4.5,10.0,Brother David's Triple Abbey Style Ale,Tripel
1199547,4.0,5.5,Short's Controversi-ALE (formerly Hangin' Frank),American IPA
831869,4.0,6.5,St. Lupulin,American Pale Ale (APA)
147446,4.5,10.1,Imperial Cherry Saison,Saison / Farmhouse Ale
878925,5.0,6.9,Stone IPA (India Pale Ale),American IPA
572824,5.0,4.5,Bam Bière,Saison / Farmhouse Ale
417784,3.5,4.8,WIT Till Next Year!,Witbier
829260,4.5,9.3,Myrcenary Double IPA,American Double / Imperial IPA
1150902,3.5,11.0,Resurrection Imperial Coffee Stout,Russian Imperial Stout
131787,4.0,10.0,Santa's Little Helper,Russian Imperial Stout
1491742,2.0,4.7,Skol Chopp Claro,American Adjunct Lager
644850,4.5,11.03,The Czar,Russian Imperial Stout
138728,4.0,10.0,110K+OT Batch #3 - The Other West Coast IPA - Cedar Aged (Humidor Series),American Double / Imperial IPA
297920,3.5,9.6,LongShot Double IPA,American Double / Imperial IPA
254114,4.5,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
1347302,4.0,6.8,Blonde Forte Au Miel Et Bleuets,Fruit / Vegetable Beer
134284,3.5,10.0,Hop 15,American Double / Imperial IPA
895045,3.5,8.66,Stone 06.06.06 Vertical Epic Ale,Belgian Strong Dark Ale
33241,5.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
1061604,4.0,5.5,Nickel Brook Maple Porter,American Porter
328494,3.5,8.5,Whole Hog Six Hop IPA,American Double / Imperial IPA
1006331,4.0,7.5,Foret,Saison / Farmhouse Ale
394797,4.5,7.2,Zoe,American Amber / Red Ale
1457638,4.5,10.5,Ten FIDY,Russian Imperial Stout
474522,3.5,8.0,Heresy,Russian Imperial Stout
11728,4.0,4.0,Polygamy Porter,American Porter
1340255,5.0,6.0,Alpha King Pale Ale,American Pale Ale (APA)
212746,2.5,4.6,Imperial,American Adjunct Lager
849589,3.0,7.1,Fat Weasel Ale,American Strong Ale
646808,4.0,6.5,India Pale Ale (IPA),American IPA
168910,4.5,7.0,Racer 5 India Pale Ale,American IPA
327351,3.5,5.4,Scooter Ale,American Amber / Red Ale
451847,4.5,4.0,Wisconsin Belgian Red,Fruit / Vegetable Beer
95398,4.5,10.2,Life & Limb,American Strong Ale
758752,4.0,5.0,Cottrell Old Yankee Ale,American Pale Ale (APA)
673750,4.0,6.7,Total Domination IPA,American IPA
190549,4.0,7.3,Green Flash West Coast I.P.A.,American IPA
1580300,4.0,8.5,Alaskan Imperial IPA (Pilot Series),American Double / Imperial IPA
379518,4.5,5.0,Tipperary Pale Ale,American Pale Ale (APA)
95792,4.5,10.2,Life & Limb,American Strong Ale
594680,4.5,7.0,Matilda,Belgian Strong Pale Ale
1361185,4.0,9.0,Hairy Eyeball Ale,American Strong Ale
695036,4.5,8.4,Tripel Karmeliet,Tripel
174950,3.5,4.0,Blackbeary Wheat,Fruit / Vegetable Beer
664761,3.5,4.9,Dithmarscher Urtyp,American Adjunct Lager
528700,4.0,5.0,Tiger Beer,American Adjunct Lager
381935,4.5,8.5,Moylander Double IPA,American Double / Imperial IPA
140023,3.5,8.0,Guava Grove Saison,Saison / Farmhouse Ale
370616,4.0,7.7,Eau Benite,Tripel
353014,4.0,5.4,Blue Moon Belgian White,Witbier
849390,4.5,6.1,Mission St. India Pale Ale,American IPA
1225091,4.5,9.5,Imperial Eclipse Stout - Elijah Craig (12 Year),American Double / Imperial Stout
90572,5.0,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
580734,4.0,8.5,Hapkin,Belgian Strong Pale Ale
963696,3.5,9.1,Full Throttle Double IPA,American Double / Imperial IPA
878357,5.0,6.9,Stone IPA (India Pale Ale),American IPA
188858,4.5,7.0,Green Flash Hop Head Red Ale,American Amber / Red Ale
1347095,4.0,7.5,Imperial Stout,Russian Imperial Stout
471194,3.5,6.2,Hops Infusion,American IPA
1125658,3.0,5.0,Miller High Life,American Adjunct Lager
1424187,4.0,5.0,Arctic Rhino Coffee Porter,American Porter
1173166,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
580182,4.5,7.5,Union Jack India Pale Ale,American IPA
580228,4.0,7.5,Union Jack India Pale Ale,American IPA
332259,4.5,8.0,Rock Art IPA (II),American Double / Imperial IPA
696325,4.0,7.2,Mojo IPA,American IPA
1550055,4.0,7.5,V-Saison,Saison / Farmhouse Ale
332885,5.0,4.8,Rock Art American Red Ale,American Amber / Red Ale
580146,3.5,7.5,Union Jack India Pale Ale,American IPA
746434,4.0,9.0,Hardcore IPA,American Double / Imperial IPA
137433,4.5,7.0,Wipeout I.P.A.,American IPA
269317,4.0,7.1,Snake Dog IPA,American IPA
475966,4.5,6.8,Bombay Rouge,American Strong Ale
279354,2.0,5.0,Atwater Rost,American Amber / Red Ale
1369146,3.5,8.6,Cruising With Ruben & The Jets,American Double / Imperial Stout
1234422,4.0,5.0,Labatt Blue,American Adjunct Lager
362900,3.5,5.0,Molson Canadian Lager,American Adjunct Lager
1067262,3.5,5.2,Kotayk Lager Beer,American Adjunct Lager
366594,3.5,5.5,Éphémère (Apple),Fruit / Vegetable Beer
666841,2.5,4.7,Landshark Lager,American Adjunct Lager
1139131,4.5,6.75,Russian River IPA,American IPA
460556,4.5,9.7,Siberian Night Imperial Stout,Russian Imperial Stout
174040,3.5,8.6,Double IPA (Brewmaster Series),American Double / Imperial IPA
175073,3.0,4.0,Blackbeary Wheat,Fruit / Vegetable Beer
1090671,4.5,10.0,Saint Arnold Divine Reserve #5,Russian Imperial Stout
1547390,3.0,9.1,Storm King Stout,Russian Imperial Stout
392054,3.5,4.2,Purple Haze,Fruit / Vegetable Beer
23312,3.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1534450,2.5,11.0,Cuvée Van De Keizer Blauw (Blue),Belgian Strong Dark Ale
1080434,4.0,5.9,Otter Creek Alpine Ale,American Amber / Red Ale
278859,3.0,6.0,Atwater Vanilla Java Porter,American Porter
1224873,4.0,6.5,St. Feuillien Saison,Saison / Farmhouse Ale
23657,4.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
476191,3.0,5.0,Chelsea Sunset Red,American Amber / Red Ale
892770,4.0,10.5,Double Bastard Ale,American Strong Ale
1113212,3.0,5.7,Smuttynose Robust Porter,American Porter
712065,4.0,6.0,Dark Horse Crooked Tree IPA,American IPA
590960,4.0,6.0,Red Felt Ale,American Amber / Red Ale
65809,3.0,10.0,Swamp Ape IPA,American Double / Imperial IPA
792233,4.0,5.4,Pipeline Porter,American Porter
256724,2.5,7.3,Jeremiah Red Ale,American Amber / Red Ale
1485885,3.0,4.7,Yuengling Porter (Dark Brewed),American Porter
451349,4.0,4.0,Wisconsin Belgian Red,Fruit / Vegetable Beer
288373,4.0,10.3,Samuel Adams Imperial White,Witbier
1445207,3.5,5.0,Mirror Pond Pale Ale,American Pale Ale (APA)
914984,4.0,8.0,Hopkowski,American Amber / Red Ale
441304,2.5,5.2,Niksicko Pivo,American Adjunct Lager
60535,4.0,6.5,Saison De Lente,Saison / Farmhouse Ale
874391,3.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
1516647,4.0,4.4,Bitter American,American Pale Ale (APA)
1578968,4.0,4.0,Clara,Saison / Farmhouse Ale
1458045,4.5,10.5,Ten FIDY,Russian Imperial Stout
864208,3.5,5.5,Duck-Rabbit Amber Ale,American Amber / Red Ale
458495,4.0,8.5,Bell Ringer,American Strong Ale
173961,4.5,7.2,Winter White (Brewmaster Series),Witbier
543409,4.5,8.3,Terrapin Big Hoppy Monster,American Amber / Red Ale
644897,3.5,11.03,The Czar,Russian Imperial Stout
434130,4.5,9.5,DUIPA,American Double / Imperial IPA
104283,3.5,7.0,Evil Twin Ron And The Beast Ryan,Saison / Farmhouse Ale
166193,4.5,6.8,Red Rocket Ale,American Amber / Red Ale
549282,4.0,6.2,Schlafly Saison,Saison / Farmhouse Ale
898816,4.0,5.9,Stone Smoked Porter,American Porter
83811,4.0,6.8,Sierra Nevada Celebration Ale,American IPA
880940,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
314094,5.0,4.94,Samuel Adams Boston Ale (Stock Ale),American Pale Ale (APA)
1466732,4.0,6.7,Hi.P.A.,American IPA
64825,1.0,12.0,Bière Du Démon,Belgian Strong Pale Ale
2891,4.0,10.0,Hop Dam Triple IPA,American Double / Imperial IPA
855153,3.5,6.9,Tomahawk Single Hop IPA,American IPA
360005,2.0,4.8,Major Tom's Pomegranate Wheat,Witbier
868351,4.5,7.2,Arrogant Bastard Ale,American Strong Ale
805275,3.5,12.0,The Angel's Share Grand Cru,American Strong Ale
167009,4.0,6.8,Red Rocket Ale,American Amber / Red Ale
1569135,5.0,4.5,KEO Beer,American Adjunct Lager
1528676,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
490029,4.5,5.3,Mocha Porter,American Porter
895720,4.0,8.5,Lukcy 13asartd Ale,American Strong Ale
1049649,2.5,4.6,Leinenkugel's Original,American Adjunct Lager
1354788,4.0,7.5,Wet Maximus,American Double / Imperial IPA
643022,4.0,10.3,Maharaja,American Double / Imperial IPA
420631,3.0,6.0,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
736725,3.5,4.8,Great White,Witbier
10946,4.5,5.0,Pike Dry Wit,Witbier
671659,4.5,6.0,Super Friends IPA,American IPA
617583,4.5,10.0,Harpoon Leviathan - Imperial IPA,American Double / Imperial IPA
872995,4.5,8.4,Stone 07.07.07 Vertical Epic Ale,Belgian Strong Pale Ale
227653,2.5,7.3,Colette Farmhouse Ale,Saison / Farmhouse Ale
803367,4.5,10.0,10 Commandments,Belgian Strong Dark Ale
144311,3.5,7.5,Jai Alai IPA - Cedar Aged (Humidor Series),American IPA
152979,5.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
164385,4.5,8.1,Big Bear Black Stout,American Double / Imperial Stout
591486,3.0,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
1144153,4.5,9.0,Salvation,Belgian Strong Dark Ale
748510,4.5,9.2,Hardcore IPA (2nd Ed. 9.2%),American Double / Imperial IPA
841359,4.0,5.5,Full Sail Amber,American Amber / Red Ale
253246,4.5,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
377458,4.5,9.0,Trois Pistoles,Belgian Strong Dark Ale
420677,4.0,6.0,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
1062013,4.0,4.6,Tooheys New,American Adjunct Lager
1140089,4.0,7.75,Damnation,Belgian Strong Pale Ale
1045109,4.5,7.0,F-5 IPA,American IPA
451168,4.0,5.7,Snowshoe Red Ale,American Amber / Red Ale
980225,4.0,6.3,Dragonmead Honey Porter,American Porter
1559757,3.0,6.0,Shastafarian Porter,American Porter
614519,4.5,9.6,Dorado Double IPA,American Double / Imperial IPA
900409,3.5,5.8,Bell's Amber Ale,American Amber / Red Ale
869235,4.0,7.2,Arrogant Bastard Ale,American Strong Ale
1507529,3.5,8.0,McChouffe,Belgian Strong Dark Ale
64365,4.5,8.5,Mischief,Belgian Strong Pale Ale
1014947,4.0,5.8,Angler's Pale Ale,American Pale Ale (APA)
1260173,4.0,7.6,Pranqster,Belgian Strong Pale Ale
420926,4.5,6.0,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
1069691,3.0,8.0,Russian Imperial Stout,Russian Imperial Stout
1324781,4.0,7.5,Wachusett Larry,American Double / Imperial IPA
590774,5.0,13.0,Rare Bourbon County Stout,American Double / Imperial Stout
876242,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
297048,4.0,5.8,Samuel Adams Holiday Porter,American Porter
263099,4.0,8.5,MN Tan,Tripel
533050,4.0,4.6,Sea Dog Blue Paw Wheat Ale,Fruit / Vegetable Beer
790766,3.0,9.0,Eerwaarde Pater,Belgian Strong Dark Ale
364871,4.5,10.0,Unibroue 17,Belgian Strong Dark Ale
1107409,4.5,6.5,Scurvy,American IPA
950134,3.0,5.6,Bell's Porter,American Porter
160077,4.0,7.3,IPA (India Pale Ale),American IPA
871280,5.0,4.4,Stone Levitation Ale,American Amber / Red Ale
919753,4.5,6.3,Mangalitsa Pig Porter,American Porter
1294737,3.0,5.5,Beer 30 Ice,American Adjunct Lager
715880,4.0,5.8,Highland Gaelic Ale,American Amber / Red Ale
655193,3.0,4.5,Sol,American Adjunct Lager
733740,4.5,7.0,Death By Hops,American IPA
1111208,4.5,8.2,Carolina Holiday Imperial IPA,American Double / Imperial IPA
370569,4.0,7.7,Eau Benite,Tripel
575487,4.5,12.5,Parabola,Russian Imperial Stout
407945,3.5,5.4,Tröegs Pale Ale,American Pale Ale (APA)
1006870,4.5,7.5,Foret,Saison / Farmhouse Ale
1204195,3.0,6.2,Island Hoppin' IPA,American IPA
82557,4.5,9.2,30th Anniversary - Fritz And Ken's Ale,American Double / Imperial Stout
771288,4.0,9.5,Gnomegang,Belgian Strong Pale Ale
222341,4.0,9.5,Espresso Oak Aged Yeti Imperial Stout,American Double / Imperial Stout
651937,4.0,6.0,CoCoNut Porter,American Porter
399179,5.0,9.0,Nostradamus,Belgian Strong Dark Ale
241884,4.0,10.5,Gulden Draak (Dark Triple),Belgian Strong Dark Ale
1542547,3.0,9.0,V-Grand Cru,Belgian Strong Dark Ale
164257,3.0,8.1,Big Bear Black Stout,American Double / Imperial Stout
222355,3.0,9.5,Espresso Oak Aged Yeti Imperial Stout,American Double / Imperial Stout
202341,3.5,5.2,Fat Tire Amber Ale,American Amber / Red Ale
263063,4.0,6.0,Farm Girl Saison,Saison / Farmhouse Ale
1014177,2.0,9.5,Detour Double India Pale Ale,American Double / Imperial IPA
1523699,4.0,8.7,Brooklyn Cuvee Noire,Belgian Strong Dark Ale
773841,5.0,7.7,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
1231777,3.5,5.8,Rio Grande IPA,American IPA
739497,3.0,9.0,Bourbon Barrel Porter,American Porter
612505,4.5,7.0,Sculpin (Double Dry Hopped),American IPA
994797,4.5,13.0,Black Albert,Russian Imperial Stout
1319312,4.5,6.0,Anchor Liberty Ale,American Pale Ale (APA)
1336032,4.0,6.0,Alpha Klaus Christmas (Xmas) Porter,American Porter
1504886,4.0,8.0,St. Bernardus Tripel,Tripel
1487098,4.0,5.4,Lord Chesterfield Ale,American Pale Ale (APA)
832184,2.5,4.5,OB Lager Beer,American Adjunct Lager
642790,4.0,10.3,Maharaja,American Double / Imperial IPA
1176175,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
357082,4.5,5.9,Masala Mama India Pale Ale,American IPA
1197758,3.0,5.75,Short's Key Lime Pie,Fruit / Vegetable Beer
276001,4.5,4.9,Hoegaarden Original White Ale,Witbier
706522,4.5,10.1,Fayston Maple Imperial Stout,American Double / Imperial Stout
190321,4.5,7.3,Green Flash West Coast I.P.A.,American IPA
662114,3.0,7.0,Duet IPA,American IPA
502179,3.0,5.6,American Amber Ale,American Amber / Red Ale
919657,4.0,9.6,Certified Evil,Belgian Strong Dark Ale
803735,4.5,8.5,Inferno Ale,Belgian Strong Pale Ale
1024140,3.0,8.2,Zhiguly Ale,American Adjunct Lager
934072,5.0,7.0,Two Hearted Ale,American IPA
104004,4.0,10.0,Evil Twin Yin,American Double / Imperial Stout
249835,4.5,8.0,Chimay Tripel (White),Tripel
304410,3.0,5.2,Samuel Adams White Ale,Witbier
611664,3.5,7.0,Big Eye IPA,American IPA
660827,3.5,8.0,Pure Hoppiness,American Double / Imperial IPA
543083,4.5,8.3,Terrapin Big Hoppy Monster,American Amber / Red Ale
1060294,4.5,7.7,Lunacy,Belgian Strong Pale Ale
6597,4.0,5.4,Kirkland Signature Pale Ale,American Pale Ale (APA)
1164402,3.5,9.0,Miles Davis' Bitches Brew,Russian Imperial Stout
308647,1.5,5.5,Samuel Adams Blackberry Witbier,Witbier
1439238,5.0,11.0,The Abyss,American Double / Imperial Stout
615297,5.0,7.0,Sculpin India Pale Ale,American IPA
994628,5.0,13.0,Black Albert,Russian Imperial Stout
210393,4.0,6.5,Ranger,American IPA
249326,5.0,8.0,Chimay Tripel (White),Tripel
1397635,4.0,12.5,Blaecorn Unidragon,Russian Imperial Stout
1538144,4.0,8.0,Pater Lieven Tripel,Tripel
1066094,4.0,5.2,Snake River Pale Ale,American Pale Ale (APA)
73314,3.5,5.9,Sierra Nevada Anniversary Ale (2007-2009),American IPA
590758,4.5,13.0,Rare Bourbon County Stout,American Double / Imperial Stout
376199,4.5,11.0,Unibroue 11,Belgian Strong Pale Ale
64422,4.5,8.5,Mischief,Belgian Strong Pale Ale
627914,4.0,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
412920,3.5,8.0,Great Lakes Nosferatu,American Strong Ale
371816,4.0,9.0,La Fin Du Monde,Tripel
1453699,4.0,6.5,Dale's Pale Ale,American Pale Ale (APA)
538513,4.5,8.1,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
1255699,4.0,8.0,La Moneuse,Saison / Farmhouse Ale
257001,4.5,6.5,Interceptor,American IPA
34066,4.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
189033,4.5,7.0,Green Flash Hop Head Red Ale,American Amber / Red Ale
1498806,4.0,5.5,Deadicated Amber Ale,American Amber / Red Ale
1421596,4.0,8.0,Fantôme Pissenlit,Saison / Farmhouse Ale
629237,4.5,11.0,He'Brew Jewbelation 11,American Strong Ale
1416461,3.0,4.9,Chamberlain Pale Ale,American Pale Ale (APA)
746850,4.0,5.0,5 A.M. Saint,American Amber / Red Ale
1378549,2.0,4.1,Van Diest Früli Strawberry Beer,Fruit / Vegetable Beer
969942,3.5,8.5,Duvel,Belgian Strong Pale Ale
1343415,4.0,6.0,Bison Organic Red Ale,American Amber / Red Ale
189597,4.5,7.3,Green Flash West Coast I.P.A.,American IPA
895672,5.0,8.5,Lukcy 13asartd Ale,American Strong Ale
757433,4.0,7.5,La Grande Blanche,Witbier
141834,4.5,8.0,José Martí India Porter,American Porter
1263241,4.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
817072,4.0,5.4,Saranac Caramel Porter,American Porter
34934,5.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
122169,4.0,6.3,Sweetwater IPA,American IPA
220221,4.0,7.1,Titan IPA,American IPA
772941,5.0,7.7,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
994368,3.5,13.0,Black Albert,Russian Imperial Stout
837568,3.5,11.4,Black Gold Imperial Stout - Bourbon Barrel Aged (Brewmaster Reserve),Russian Imperial Stout
1056799,4.0,6.1,Blue Heron Pale Ale,American Pale Ale (APA)
631390,4.0,10.0,He'Brew Genesis 10:10,Fruit / Vegetable Beer
594685,4.0,7.0,Matilda,Belgian Strong Pale Ale
1403425,3.5,5.9,Late Harvest Autumn Ale,American Amber / Red Ale
984658,4.0,7.2,Powder Hound Winter Ale,American Amber / Red Ale
243307,3.0,9.0,Augustijn Grand Cru,Belgian Strong Pale Ale
955837,4.5,5.8,Boont Amber Ale,American Amber / Red Ale
1126337,3.5,5.0,Miller High Life,American Adjunct Lager
576626,4.0,12.0,Firestone 13 - Anniversary Ale,American Strong Ale
1260047,4.0,7.6,Pranqster,Belgian Strong Pale Ale
1355569,3.5,9.99,Brown Shugga',American Strong Ale
175863,4.5,8.0,Coffee Stout (Brewmaster Series),American Double / Imperial Stout
654643,2.5,4.0,Wasatch Polygamy Porter,American Porter
524559,3.5,7.0,Ubu Ale,American Strong Ale
1484893,3.5,5.2,Spanish Peaks Black Dog Ale,American Pale Ale (APA)
1054223,4.0,5.0,Wittekerke,Witbier
