,Review_Rating,ABV,Name,Style
3917,5.0,10.5,Ten FIDY,Russian Imperial Stout
122,4.0,8.6,Double IPA (Brewmaster Series),American Double / Imperial IPA
3374,4.0,9.75,Sexual Chocolate,Russian Imperial Stout
808,4.0,9.5,Shaun B-day (Hill Farmstead 1st Anniversary) Imperial Stout,American Double / Imperial Stout
934,3.5,9.2,Samuel Adams Imperial Stout,Russian Imperial Stout
942,3.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1489,4.0,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
2749,4.0,13.1,Black Hole,Russian Imperial Stout
3326,3.5,8.0,Imperial IPA,American Double / Imperial IPA
3191,4.5,8.0,Panil Barriquée (Sour Version),Flanders Red Ale
621,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
184,4.5,8.2,Maximus,American Double / Imperial IPA
1308,3.5,10.0,Le Coq Imperial Extra Double Stout,Russian Imperial Stout
2263,4.5,10.0,Duck-Rabbit Rabid Duck,Russian Imperial Stout
4367,4.5,10.0,Heavy Seas - Hang Ten (Weizen Doppelbock),Weizenbock
2530,5.0,6.0,Rodenbach Grand Cru,Flanders Red Ale
2747,4.0,8.5,Stone 4th Anniversary IPA,American Double / Imperial IPA
2816,4.0,10.0,Decadent Imperial IPA,American Double / Imperial IPA
2329,4.0,8.0,Pliny The Elder,American Double / Imperial IPA
1790,4.0,,Death Metal,Russian Imperial Stout
793,3.5,8.75,Ale To The Chief,American Double / Imperial IPA
3782,4.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
4621,4.5,7.5,Satin Solstice Imperial Stout,American Double / Imperial Stout
4649,4.0,12.0,Founders Devil Dancer,American Double / Imperial IPA
4673,4.0,8.0,Rocker Ale,Rye Beer
3009,5.0,18.0,World Wide Stout,American Double / Imperial Stout
3966,4.5,7.52,Cryptical Imperial Stout,American Double / Imperial Stout
4036,4.0,8.2,Schneider Aventinus,Weizenbock
3190,4.5,9.2,Hopsickle Imperial India Pale Ale,American Double / Imperial IPA
48,4.0,5.0,Cantillon Iris,Lambic - Unblended
2932,4.5,5.0,Cantillon Iris,Lambic - Unblended
2808,4.0,9.1,Dark Intrigue,Russian Imperial Stout
883,4.5,9.7,Hop Crisis,American Double / Imperial IPA
4495,4.5,9.0,Big Barrel Double IPA,American Double / Imperial IPA
3837,5.0,11.03,Coffee Czar,American Double / Imperial Stout
1243,4.5,9.0,Abrasive Ale,American Double / Imperial IPA
4041,4.5,8.5,YuleSmith (Summer),American Double / Imperial IPA
791,5.0,18.0,120 Minute IPA,American Double / Imperial IPA
4619,3.5,10.6,Heavy Seas - Big DIPA,American Double / Imperial IPA
830,4.5,5.5,Ommegang Rouge,Flanders Red Ale
3717,4.0,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
3692,4.0,9.0,Great Lakes Blackout Stout,Russian Imperial Stout
3138,5.0,8.0,Hoppe (Imperial Extra Pale Ale),American Double / Imperial IPA
1160,3.5,7.5,Apex,American Double / Imperial IPA
1535,4.0,8.0,Hop Stoopid,American Double / Imperial IPA
1898,4.0,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
1810,3.5,9.0,Hardcore IPA,American Double / Imperial IPA
2658,3.5,9.5,Detour Double India Pale Ale,American Double / Imperial IPA
2665,4.0,9.5,Brewer's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
4916,4.0,11.0,Otter Creek Imperial India Pale Ale,American Double / Imperial IPA
154,4.5,12.0,Founders Devil Dancer,American Double / Imperial IPA
4585,4.0,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
479,3.5,11.0,Imperial Stout,American Double / Imperial Stout
1365,3.5,7.23,Samuel Adams Double IPA,American Double / Imperial IPA
2164,4.0,7.5,Bell's Java Stout,American Double / Imperial Stout
4088,3.5,9.0,Imperial Stout,Russian Imperial Stout
692,4.0,8.5,IPA Impériale,American Double / Imperial IPA
4347,4.5,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
2655,3.5,9.2,Hopsickle Imperial India Pale Ale,American Double / Imperial IPA
1785,4.0,10.0,Grumpy Raspberry,American Wild Ale
1581,4.0,5.6,Mild Winter,Rye Beer
169,4.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
628,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
3688,2.5,7.8,Slipknot Imperial IPA (Brewmaster Reserve),American Double / Imperial IPA
2233,4.0,9.5,Old 21 Imperial IPA,American Double / Imperial IPA
1638,4.0,8.0,Coffee Stout (Brewmaster Series),American Double / Imperial Stout
1027,3.0,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
4599,4.0,8.1,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
156,4.5,10.0,La Trappe Quadrupel Barrique (Oak Aged),Quadrupel (Quad)
3523,3.5,9.2,Hopsickle Imperial India Pale Ale,American Double / Imperial IPA
2419,4.5,8.2,Schneider Aventinus,Weizenbock
4181,3.5,8.5,Moylander Double IPA,American Double / Imperial IPA
3666,3.5,5.0,Cantillon Gueuze 100% Lambic-Bio (Organic Gueuze),Gueuze
3934,5.0,9.5,Big Eddy Russian Imperial Stout,Russian Imperial Stout
3427,4.0,12.7,Berserker Imperial Stout,American Double / Imperial Stout
384,4.5,11.0,Hop Mess Monster,American Double / Imperial IPA
4862,4.0,8.2,2XIPA,American Double / Imperial IPA
1473,4.0,8.2,Maximus,American Double / Imperial IPA
450,3.0,8.0,Dark Woods,American Wild Ale
3045,4.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
1684,3.5,8.5,Hop Wallop,American Double / Imperial IPA
2803,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
2409,4.5,10.0,Pannepot,Quadrupel (Quad)
4187,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
100,4.0,4.7,Sunrye Ale,Rye Beer
2792,3.5,6.0,Mac Frost Winter Ale,Weizenbock
401,4.0,10.5,Founders Imperial Stout,Russian Imperial Stout
2804,4.0,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
4239,3.5,10.5,Wide Awake It's Morning,American Double / Imperial Stout
3788,4.5,9.0,Saranac Imperial Stout,American Double / Imperial Stout
3911,3.0,4.7,Sunrye Ale,Rye Beer
1245,5.0,,Phunky Duck,Lambic - Unblended
1269,4.0,9.5,Hemel & Aarde,Russian Imperial Stout
1231,3.5,11.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
2867,4.0,8.5,Berkshire Russian Imperial Stout,Russian Imperial Stout
1543,4.0,8.3,Hophead Double India Pale Ale,American Double / Imperial IPA
2828,4.5,18.0,120 Minute IPA,American Double / Imperial IPA
2545,3.0,7.8,Kill Ugly Radio,American Double / Imperial IPA
1071,4.5,9.1,Storm King Stout,Russian Imperial Stout
2854,3.5,9.0,Hoptologist DIPA,American Double / Imperial IPA
4648,4.0,5.9,Rye Hopper,Rye Beer
3173,4.0,11.7,Night Stalker,American Double / Imperial Stout
1678,3.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
3258,3.5,5.0,Cantillon Iris,Lambic - Unblended
2385,3.0,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
4635,5.0,8.0,Brooklyn Blast Pale Ale,American Double / Imperial IPA
1381,4.5,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
3233,4.5,10.0,Saint Arnold Divine Reserve #5,Russian Imperial Stout
149,4.5,8.1,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
4002,4.0,6.9,Harpoon Rich & Dan's Rye IPA (100 Barrel Series #37),Rye Beer
3222,5.0,11.5,Hunahpu's Imperial Stout,American Double / Imperial Stout
2200,4.5,8.0,Hop Stoopid,American Double / Imperial IPA
4721,3.5,7.0,Imperial IPA,American Double / Imperial IPA
3061,4.5,6.6,Founders Red's Rye PA,Rye Beer
4354,4.5,6.75,5th Element,American Wild Ale
2050,5.0,9.0,Baby Tree,Quadrupel (Quad)
2522,4.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
2046,2.0,7.5,Beer Geek Breakfast,American Double / Imperial Stout
78,4.5,13.0,Bourbon County Brand Vanilla Stout,American Double / Imperial Stout
3925,4.5,18.0,World Wide Stout,American Double / Imperial Stout
4750,4.0,10.0,Hercules Double IPA,American Double / Imperial IPA
2259,4.0,11.8,Bourbon Barrel Quad (BBQ),Quadrupel (Quad)
4610,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
2223,3.0,10.25,Terrapin Big Daddy Vlady's Russian Imperial Stout,Russian Imperial Stout
3559,4.0,8.2,Brooklyner Weissebock,Weizenbock
358,3.5,7.1,Imperial Stout,American Double / Imperial Stout
1418,4.0,12.0,Plead The 5th Imperial Stout,Russian Imperial Stout
4501,3.5,13.0,Black Albert,Russian Imperial Stout
790,4.5,8.5,DuganA IPA,American Double / Imperial IPA
4968,4.0,7.5,Bell's Java Stout,American Double / Imperial Stout
1513,4.5,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
4334,4.0,5.6,Mild Winter,Rye Beer
1797,4.0,12.0,Bell's Batch 7000,American Double / Imperial Stout
174,4.0,12.0,Founders Devil Dancer,American Double / Imperial IPA
3362,3.5,8.2,WinterCoat Double Hop,American Double / Imperial IPA
4395,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
4706,4.0,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
4051,4.5,16.5,Barrel Roll No. 3 Pugachev's Cobra,Russian Imperial Stout
1833,3.5,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
3431,4.5,9.8,Smuttynose Imperial Stout (Big Beer Series),Russian Imperial Stout
4078,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
1672,4.5,8.0,Double Elimination IPA,American Double / Imperial IPA
3451,4.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
2831,4.0,8.2,Mean Manalishi Double I.P.A.,American Double / Imperial IPA
3994,3.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
3900,3.5,9.0,Imperial Stout,Russian Imperial Stout
4909,4.0,8.2,Maximus,American Double / Imperial IPA
3148,3.5,8.0,White Knuckle Double IPA,American Double / Imperial IPA
4431,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
4674,3.0,10.2,Trappist Westvleteren 12,Quadrupel (Quad)
321,4.0,8.4,Arcadia Imperial Stout,Russian Imperial Stout
4676,4.0,8.2,Oak Aged Black Jack Stout,Russian Imperial Stout
2710,2.5,8.2,Mean Manalishi Double I.P.A.,American Double / Imperial IPA
1087,3.5,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
1235,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
3299,4.0,6.6,Founders Red's Rye PA,Rye Beer
697,3.0,8.6,Steelhead Double India Pale Ale,American Double / Imperial IPA
4797,4.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
226,4.0,10.2,Imperial Russian Stout,Russian Imperial Stout
22,4.5,11.0,Apocalypse Cow,American Double / Imperial IPA
2465,2.0,7.5,Wachusett Larry,American Double / Imperial IPA
2868,3.5,8.8,Cappuccino Stout,American Double / Imperial Stout
2297,4.0,8.1,Big Bear Black Stout,American Double / Imperial Stout
2707,4.0,8.5,Double Wide I.P.A.,American Double / Imperial IPA
2595,4.5,11.0,The Abyss,American Double / Imperial Stout
4160,4.5,11.0,The Abyss,American Double / Imperial Stout
4194,4.0,10.0,Heavy Seas - Hang Ten (Weizen Doppelbock),Weizenbock
40,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
3790,3.5,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
3670,3.5,7.5,Hop Whore,American Double / Imperial IPA
255,3.5,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
4290,4.0,11.75,Harpoon Leviathan - Quad,Quadrupel (Quad)
717,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
2448,4.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1618,5.0,7.5,Satin Solstice Imperial Stout,American Double / Imperial Stout
2693,4.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
1955,3.5,10.0,La Trappe Quadrupel (Koningshoeven / Dominus),Quadrupel (Quad)
852,4.5,10.5,Ten FIDY,Russian Imperial Stout
2322,4.0,10.8,Fifteen,American Double / Imperial Stout
998,4.5,12.0,Black Damnation II - Mocha Bomb,American Double / Imperial Stout
1009,5.0,7.75,Titanic Stout,Russian Imperial Stout
1981,4.0,10.0,Avery Anniversary Ale - Ten,American Double / Imperial IPA
1544,3.5,8.5,DuganA IPA,American Double / Imperial IPA
4288,4.5,11.5,Hunahpu's Imperial Stout,American Double / Imperial Stout
2076,4.0,,Arcadia Batch #999,American Double / Imperial IPA
4315,4.0,9.0,90 Minute IPA,American Double / Imperial IPA
390,4.0,8.2,Schneider-Brooklyner Hopfen-Weisse,Weizenbock
4021,4.5,8.0,Doppelt IPA - Double India Pale Ale,American Double / Imperial IPA
2258,4.5,11.03,The Czar,Russian Imperial Stout
1774,4.0,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
4665,4.5,7.0,Struiselensis,American Wild Ale
4812,1.0,11.0,Drake's Port Barrel Aged Imperial Stout With Cherries And Brett,American Double / Imperial Stout
4167,4.0,6.8,Verhaeghe Echte Kriek / Echte Kriekenbier,Flanders Red Ale
20,4.5,9.7,Siberian Night Imperial Stout,Russian Imperial Stout
4129,4.0,11.8,Bourbon Barrel Quad (BBQ),Quadrupel (Quad)
15,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
2760,4.5,8.0,Hop Rod Rye,Rye Beer
3469,3.5,6.8,Verhaeghe Echte Kriek / Echte Kriekenbier,Flanders Red Ale
1575,4.0,9.0,Hop Henge Experimental IPA,American Double / Imperial IPA
3330,4.0,8.5,Double Platinum,American Double / Imperial IPA
2459,4.5,11.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
1242,4.5,7.0,Cable Car,American Wild Ale
4185,4.0,8.0,Hop Stoopid,American Double / Imperial IPA
646,5.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
3578,4.5,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
4356,4.5,10.5,Founders Imperial Stout,Russian Imperial Stout
2305,4.0,8.2,Schneider Aventinus,Weizenbock
1735,4.5,9.5,Boy King Double IPA,American Double / Imperial IPA
3168,5.0,8.2,2XIPA,American Double / Imperial IPA
4428,5.0,10.0,Pannepot Grand Reserva,Quadrupel (Quad)
4366,4.5,7.1,Ayinger Weizenbock,Weizenbock
1507,4.0,6.6,Founders Red's Rye PA,Rye Beer
186,5.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
2255,4.5,10.0,Brewer's Reserve Bourbon Cherry Stout,American Double / Imperial Stout
2467,4.0,9.4,Founders Double Trouble,American Double / Imperial IPA
2298,5.0,9.0,Double Simcoe IPA,American Double / Imperial IPA
1113,3.0,12.0,Founders Devil Dancer,American Double / Imperial IPA
624,4.5,6.0,Arcadia Sky High Rye,Rye Beer
3083,4.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
2178,3.0,10.0,Pozharnik,Russian Imperial Stout
1438,4.0,6.6,Founders Black Rye,Rye Beer
2659,4.5,6.0,La Folie,Flanders Red Ale
1803,4.0,9.5,Belgian Style Yeti,Russian Imperial Stout
2321,4.0,8.5,Hop Baron Double Down IPA,American Double / Imperial IPA
3887,3.5,8.9,Stone 14th Anniversary Emperial IPA,American Double / Imperial IPA
298,4.5,4.9,Rich's Rye,Rye Beer
2960,4.5,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
2396,4.0,8.0,Kuhnhenn Imperial Crème Brûlée Java Stout,American Double / Imperial Stout
2288,3.5,10.0,La Trappe Quadrupel (Koningshoeven / Dominus),Quadrupel (Quad)
4029,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
1930,3.5,10.0,Imperial Eclipse Stout - Jack Daniels,American Double / Imperial Stout
3664,4.0,12.5,Blaecorn Unidragon,Russian Imperial Stout
2676,4.0,8.1,Double Chocolate Stout,American Double / Imperial Stout
4083,4.0,8.8,Big Al,American Double / Imperial IPA
3609,4.0,9.2,471 IPA,American Double / Imperial IPA
274,4.5,10.0,Old Viscosity,American Double / Imperial Stout
1697,4.0,8.5,Berkshire Russian Imperial Stout,Russian Imperial Stout
4214,4.0,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
4983,3.5,7.5,Batch 375,American Double / Imperial IPA
286,5.0,9.5,Dreadnaught IPA,American Double / Imperial IPA
1939,4.0,6.2,Sweetwater Crank Tank Rye'd Ale,Rye Beer
1247,3.0,7.2,LongShot Weizenbock,Weizenbock
1309,4.0,9.0,Wild One,American Wild Ale
3620,4.5,7.0,Cane & Ebel,Rye Beer
3273,4.0,9.1,Great Lakes Lake Erie Monster,American Double / Imperial IPA
1666,4.5,,Perseguidor (Batch 5),American Wild Ale
2996,3.5,11.0,Oak Aged Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
2965,4.5,10.0,Pannepot,Quadrupel (Quad)
3890,4.5,9.3,Myrcenary Double IPA,American Double / Imperial IPA
2100,3.5,7.5,Hitachino Nest Espresso Stout,American Double / Imperial Stout
4329,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
4796,4.0,18.2,Black Tuesday,American Double / Imperial Stout
1636,4.5,11.0,The Abyss,American Double / Imperial Stout
4289,5.0,18.0,Kuhnhenn Solar Eclipse,Russian Imperial Stout
4765,4.0,8.0,Heresy,Russian Imperial Stout
371,4.5,6.3,Summit India Style Rye Ale,Rye Beer
3134,4.0,9.0,Arctic Panzer Wolf,American Double / Imperial IPA
458,4.0,9.2,Ace Of Spades,American Double / Imperial IPA
3021,5.0,8.0,Hop Stoopid,American Double / Imperial IPA
4067,4.0,9.4,Founders Double Trouble,American Double / Imperial IPA
2405,4.0,8.0,Pure Hoppiness,American Double / Imperial IPA
1285,4.0,8.75,Ale To The Chief,American Double / Imperial IPA
2805,5.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
3759,4.0,9.0,Leafer Madness (Hop Harvest Edition),American Double / Imperial IPA
3316,3.5,9.8,Smuttynose Imperial Stout (Big Beer Series),Russian Imperial Stout
3119,3.5,9.75,Drake's Denogginizer,American Double / Imperial IPA
403,3.0,8.4,Welcome Back Wipeout,American Double / Imperial IPA
2005,4.5,10.0,Pannepøt - Old Monk's Ale,Quadrupel (Quad)
4622,5.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1150,4.5,,Arbor Brewing Flamboyant Wild Red Ale,Flanders Red Ale
294,4.0,11.0,Emelisse Imperial Russian Stout,Russian Imperial Stout
4134,4.0,8.2,Schneider Aventinus,Weizenbock
3377,3.5,8.0,Russian Imperial Stout,Russian Imperial Stout
3743,4.0,8.5,Conductor Imperial India Pale Ale,American Double / Imperial IPA
2976,3.0,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
1558,4.0,9.0,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
2150,4.0,10.0,La Trappe Quadrupel (Koningshoeven / Dominus),Quadrupel (Quad)
544,4.0,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
911,4.5,5.0,Monk's Cafe Cuvee De Monk's Gueuze,Gueuze
2137,3.0,11.8,Quad,Quadrupel (Quad)
4233,3.5,9.3,W'11 (KGB Imperial Stout),Russian Imperial Stout
4351,4.5,6.6,Founders Red's Rye PA,Rye Beer
1251,4.0,8.2,Schneider Aventinus,Weizenbock
2236,3.5,6.0,Duchesse De Bourgogne,Flanders Red Ale
3737,5.0,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
3161,4.0,7.2,La Roja,American Wild Ale
1851,3.5,10.0,Old Viscosity,American Double / Imperial Stout
1469,5.0,5.0,Girardin Gueuze 1882 (Black Label),Gueuze
898,4.0,10.3,Maharaja,American Double / Imperial IPA
121,2.5,9.0,Bavarian-Styled Doppel Weizen,Weizenbock
3287,4.5,7.0,Isabelle Proximus,American Wild Ale
2354,5.0,8.6,Wild Dog Weizenbock,Weizenbock
2628,4.0,10.0,Pannepøt - Old Monk's Ale,Quadrupel (Quad)
443,4.0,9.4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
1884,4.0,7.5,Tart Lychee,American Wild Ale
94,4.0,7.5,Imperial Stout,Russian Imperial Stout
2022,4.0,9.5,Dragonslayer,Russian Imperial Stout
514,3.5,6.0,SurlyFest,Rye Beer
2310,4.0,5.8,De Dolle Verse Vis,Lambic - Unblended
1856,3.0,9.0,Founders Barrel Aged Red's Rye,Rye Beer
3447,5.0,8.1,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
247,4.0,7.0,Framboise De Amorosa,American Wild Ale
1994,3.5,8.5,Moylander Double IPA,American Double / Imperial IPA
101,4.0,8.5,Hop-a-lot-amus,American Double / Imperial IPA
2274,4.0,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
3366,3.0,7.2,Allagash Grand Cru,Quadrupel (Quad)
4918,4.0,11.2,Old Rasputin XII,Russian Imperial Stout
240,4.5,7.5,Lips Of Faith - Le Terroir,American Wild Ale
1366,3.0,8.5,Imperial Stout,American Double / Imperial Stout
481,4.0,8.0,Pure Hoppiness,American Double / Imperial IPA
4255,3.5,10.0,Allagash FOUR,Quadrupel (Quad)
278,4.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
1001,5.0,8.0,Heady Topper,American Double / Imperial IPA
2163,4.0,7.2,La Roja,American Wild Ale
4085,4.0,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
672,4.0,10.5,Founders Imperial Stout,Russian Imperial Stout
2198,5.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
1713,4.0,8.1,Cape Of Good Hope IPA,American Double / Imperial IPA
1504,4.5,6.0,Duchesse De Bourgogne,Flanders Red Ale
2133,4.5,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
2674,4.0,8.2,2XIPA,American Double / Imperial IPA
3671,1.5,11.7,Eleven,American Double / Imperial IPA
2299,4.0,6.6,Founders Black Rye,Rye Beer
3357,3.5,8.5,Alphalpha,American Double / Imperial IPA
2104,2.5,10.0,Catherine The Great,Russian Imperial Stout
3677,3.5,12.0,V-Twelve,Quadrupel (Quad)
4641,2.5,10.0,Brewer's Reserve Bourbon Cherry Stout,American Double / Imperial Stout
3649,4.5,10.0,Santa's Little Helper - Bourbon Barrel Aged,American Double / Imperial Stout
2089,4.0,8.0,Rugbrød,Rye Beer
3179,2.5,16.8,Mephistopheles' Stout,American Double / Imperial Stout
4980,4.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
3123,4.0,18.0,120 Minute IPA,American Double / Imperial IPA
